Loan Status,Number of Dependents,Education,Self Employed,Income per Annum,Loan Amount,Loan Term,Cibil Score,Residential Assets Value,Commercial Assets Value,Luxury Assets Value,Bank Asset Value
1,4,1,1,8500000,18600000,10,597,16600000,3200000,21000000,11600000
1,3,1,1,7000000,24200000,2,354,18200000,7000000,15900000,7900000
1,2,0,0,9600000,25900000,18,647,11800000,9900000,35600000,11500000
1,1,1,0,9700000,23700000,6,875,11500000,14400000,38100000,10400000
1,1,1,0,6200000,14300000,20,819,7500000,11700000,16700000,4300000
1,0,1,1,6100000,19900000,20,761,4500000,3700000,12700000,7100000
1,0,1,0,700000,1900000,18,572,1400000,1000000,2000000,300000
1,3,1,0,6400000,24100000,12,571,19000000,11500000,13200000,7500000
1,4,1,1,3800000,7800000,20,891,4600000,7000000,14300000,3300000
1,1,0,0,4900000,14800000,12,895,8600000,8200000,18300000,5200000
1,2,1,0,2100000,6600000,20,580,3800000,4100000,6200000,2100000
1,2,1,0,6200000,23400000,8,605,10000000,10800000,21800000,9200000
1,4,0,0,1600000,5100000,8,705,2400000,800000,5100000,1900000
1,5,0,1,7300000,22500000,2,846,9800000,4700000,20300000,5700000
1,5,0,0,600000,2400000,18,631,600000,300000,2100000,900000
1,1,1,0,900000,2900000,20,782,0,1500000,3500000,800000
1,2,1,0,9600000,35000000,2,888,12600000,6500000,37900000,5800000
1,0,1,0,1500000,3600000,14,747,200000,1400000,3000000,1200000
1,0,1,1,5000000,18900000,6,641,4300000,8500000,19600000,6700000
1,3,1,1,500000,1700000,4,640,400000,700000,1300000,200000
1,5,0,0,6200000,24200000,18,610,10200000,7800000,19600000,8300000
1,2,1,1,8300000,27900000,18,840,12600000,3500000,19100000,9200000
1,3,0,0,2400000,8100000,6,630,5100000,2900000,9100000,2300000
1,1,1,0,9100000,31200000,4,508,12800000,11700000,31100000,7800000
1,0,0,1,9500000,34900000,4,535,800000,14100000,25600000,14000000
1,1,1,0,1200000,3400000,20,717,3100000,1500000,2500000,900000
1,2,1,1,7700000,19300000,8,735,1200000,1900000,23800000,10400000
1,4,0,0,4200000,15500000,18,794,7300000,700000,13400000,2200000
1,2,1,0,2400000,7700000,6,719,6000000,1700000,6700000,1600000
1,3,0,1,2700000,6100000,14,630,3900000,2800000,10600000,2300000
1,3,0,1,600000,1800000,4,843,1400000,300000,1700000,400000
1,2,1,0,4600000,15600000,2,764,7700000,1500000,16000000,5800000
1,3,1,0,7200000,17700000,4,662,13100000,11500000,16300000,5300000
1,4,0,0,4300000,10100000,2,606,9900000,1800000,8900000,5500000
1,5,1,0,4700000,10200000,16,874,10800000,7700000,11100000,7000000
1,4,0,1,8700000,30000000,4,370,17600000,15600000,34600000,12100000
1,2,0,0,600000,1100000,10,800,1200000,200000,2300000,900000
1,1,0,0,6800000,16900000,12,779,13800000,10200000,23400000,4400000
1,1,0,0,6400000,14100000,20,553,11700000,4500000,20000000,3600000
1,0,1,1,2400000,5900000,10,650,5100000,3700000,5300000,2300000
1,3,0,0,6800000,17900000,6,783,20000000,9800000,23600000,5500000
1,0,0,0,6000000,15300000,8,709,8900000,1700000,16400000,3500000
1,3,0,0,700000,2500000,14,819,1600000,1000000,2100000,900000
1,0,0,1,6800000,17300000,18,841,10500000,8600000,16000000,8700000
1,4,0,1,5300000,10700000,12,700,15800000,1900000,20500000,2900000
1,1,1,1,1400000,4200000,4,881,2800000,1200000,5100000,1300000
1,2,1,1,1400000,4600000,4,804,1900000,2200000,5200000,700000
1,4,0,0,9200000,21700000,6,653,22700000,4600000,29400000,8600000
1,1,1,1,7900000,29200000,2,663,19600000,12100000,28600000,10100000
1,5,1,1,1500000,4900000,6,618,3400000,1000000,3200000,900000
1,4,0,0,1700000,4900000,18,843,4800000,2200000,6200000,1800000
1,5,0,1,9400000,26600000,20,771,10200000,12600000,36900000,11700000
1,5,0,0,4600000,11500000,16,668,6500000,3100000,10200000,5500000
1,3,0,1,6100000,21300000,2,387,7100000,3100000,16300000,4100000
1,0,0,1,1500000,4100000,12,789,3600000,1600000,5800000,1300000
1,0,1,1,400000,900000,2,855,-100000,500000,1300000,400000
1,0,0,0,8700000,33600000,14,751,7100000,13700000,22800000,7000000
1,3,0,0,7000000,21600000,12,739,1600000,7600000,24500000,8400000
1,4,0,1,7600000,23800000,16,896,3700000,4500000,15400000,6400000
1,5,0,0,9400000,36800000,20,891,13900000,16600000,19300000,8900000
1,0,1,0,4800000,15100000,6,848,1300000,300000,18800000,3500000
1,3,0,1,600000,2400000,12,884,600000,800000,1400000,600000
1,3,1,1,3300000,8500000,12,586,7500000,5100000,7800000,3900000
1,3,1,1,8400000,19600000,2,741,21500000,200000,18700000,8300000
1,4,1,0,7900000,31400000,8,698,16500000,11400000,28700000,5100000
1,2,0,1,6100000,22300000,10,733,12100000,9700000,17200000,5600000
1,3,0,1,2000000,4200000,16,571,1700000,3900000,5800000,1300000
1,4,1,1,1900000,6800000,6,559,3600000,2200000,6200000,1200000
1,4,1,1,6900000,21400000,10,577,12500000,2200000,14900000,6300000
1,2,0,1,1500000,5000000,4,613,4400000,1300000,5200000,2100000
1,4,0,0,1900000,3800000,20,785,1000000,600000,6100000,1500000
1,0,1,1,2300000,6000000,8,690,5500000,2900000,6000000,2000000
1,0,1,1,9400000,19200000,20,708,21200000,16300000,23400000,13200000
1,1,1,1,9000000,18800000,8,797,4100000,9400000,22900000,7500000
1,3,1,0,800000,2500000,12,828,1700000,0,1500000,700000
1,0,0,0,6200000,17300000,8,583,3700000,3900000,13600000,3300000
1,5,0,0,6600000,25800000,10,670,4600000,7200000,20600000,8500000
1,5,0,0,1400000,3000000,6,754,3500000,2700000,5300000,1400000
1,2,0,1,2900000,7800000,18,588,400000,100000,11600000,4200000
1,3,0,0,6500000,16500000,4,551,5300000,800000,18500000,7600000
1,3,1,0,5300000,15000000,6,717,7000000,4100000,17100000,5300000
1,0,1,0,2800000,7300000,6,676,3500000,2200000,5700000,3200000
1,1,0,0,8000000,27800000,6,667,6000000,12600000,22500000,9900000
1,3,0,0,3900000,10500000,20,821,1600000,6300000,11000000,3900000
1,1,1,1,6000000,23300000,12,672,2000000,11300000,19600000,6400000
1,3,0,1,9100000,29300000,2,508,19000000,5100000,31600000,11900000
1,5,1,1,3400000,12300000,10,615,7000000,1600000,11400000,3500000
1,1,1,1,1800000,4400000,8,689,3200000,2500000,3800000,1600000
1,1,1,0,6400000,16900000,2,703,6300000,7300000,15900000,7400000
1,5,0,0,5800000,22200000,16,884,1200000,4800000,19500000,8500000
1,5,1,1,2600000,8600000,18,651,1000000,100000,7800000,2600000
1,4,0,0,6600000,17300000,14,793,16700000,1400000,17500000,3900000
1,2,0,0,6100000,21800000,4,407,9800000,100000,20200000,5800000
1,4,1,1,1500000,5800000,2,304,2400000,1600000,3300000,1400000
1,5,0,0,2700000,8300000,8,833,4600000,1300000,6800000,3300000
1,2,1,0,6900000,20900000,2,302,18700000,10700000,26900000,9200000
1,1,1,0,4100000,10000000,6,891,4900000,300000,12600000,3600000
1,4,0,0,1600000,3200000,16,657,200000,100000,5700000,1200000
1,2,0,1,400000,1400000,2,480,200000,700000,1600000,200000
1,5,1,1,4400000,17300000,20,840,3600000,5100000,12900000,2300000
1,2,0,1,3800000,8000000,12,866,6000000,600000,8400000,1900000
1,0,0,0,4300000,17000000,8,619,4100000,6600000,17100000,3900000
1,1,1,1,9000000,33500000,2,748,7900000,9800000,25700000,11500000
1,3,0,1,9500000,25500000,12,881,27000000,14100000,21600000,8900000
1,2,1,1,6900000,13900000,8,829,14300000,8100000,22400000,4600000
1,1,1,1,5200000,14300000,18,650,5400000,2300000,17600000,3600000
1,3,1,1,400000,1100000,6,711,100000,300000,1400000,100000
1,4,0,0,1300000,4100000,18,886,2800000,500000,3800000,600000
1,2,1,1,5400000,10900000,14,741,1300000,6000000,20400000,5600000
1,4,0,0,1200000,3300000,12,876,400000,100000,3800000,1000000
1,0,1,1,7000000,26400000,14,610,14300000,0,13900000,5300000
1,5,1,0,7600000,26000000,6,778,12900000,2400000,25500000,10900000
1,5,1,1,700000,1800000,14,571,200000,400000,1900000,400000
1,3,1,1,7500000,25100000,18,554,12500000,7900000,28500000,4700000
1,0,0,1,2300000,6200000,8,712,6800000,1700000,8800000,1500000
1,5,0,1,5600000,11500000,4,695,9500000,7100000,11700000,7800000
1,0,0,1,3300000,13100000,12,812,4800000,4900000,7500000,4300000
1,0,0,0,7000000,25300000,14,697,15100000,10400000,14300000,6700000
1,1,0,0,5700000,17200000,4,512,4300000,7000000,21400000,3000000
1,0,1,0,4100000,9200000,4,671,3400000,6300000,10400000,4900000
1,1,0,0,2900000,7400000,10,874,400000,1200000,10100000,3300000
1,2,0,0,9800000,22900000,10,788,1300000,10300000,27200000,14000000
1,2,0,0,5200000,14800000,12,659,11500000,5200000,18100000,4100000
1,0,1,0,2000000,4700000,6,785,2900000,1800000,6700000,1700000
1,3,0,1,5300000,19600000,2,433,14700000,9900000,10800000,3000000
1,1,0,1,400000,1300000,18,801,100000,0,1500000,600000
1,0,0,1,2300000,6000000,16,756,2900000,2100000,7500000,1200000
1,3,1,0,1000000,2800000,4,757,2500000,100000,3800000,900000
1,5,0,0,3200000,10100000,6,828,8500000,6000000,8700000,3000000
1,3,1,1,3400000,7200000,12,733,4800000,2700000,8100000,2200000
1,3,0,0,5300000,20300000,4,872,4300000,7300000,18400000,7600000
1,3,1,0,9700000,37800000,12,700,13400000,6100000,25800000,11900000
1,5,1,0,8800000,21600000,18,613,15400000,12100000,30000000,8400000
1,4,1,1,2400000,7100000,16,871,7000000,300000,8500000,3500000
1,0,1,0,1400000,2700000,2,649,2600000,1000000,5500000,1100000
1,0,1,1,3500000,10000000,14,709,5300000,1800000,9200000,5000000
1,4,1,0,3400000,13500000,12,705,10000000,1100000,8300000,4900000
1,2,1,0,6100000,23600000,2,476,4600000,2900000,22500000,3800000
1,2,0,1,3000000,7100000,4,819,5400000,4800000,6000000,2100000
1,0,1,1,400000,1200000,14,889,1100000,200000,700000,200000
1,5,1,1,400000,800000,2,759,100000,500000,1300000,300000
1,3,1,1,9000000,33600000,2,426,21600000,16200000,20700000,11900000
1,0,1,1,8800000,23600000,8,712,400000,11300000,19300000,11100000
1,4,1,1,2000000,4700000,2,615,500000,100000,6700000,3000000
1,2,1,0,4700000,14000000,12,784,13400000,2700000,14800000,6900000
1,4,0,0,2700000,6100000,16,677,100000,3300000,6500000,3800000
1,1,0,1,9000000,25400000,16,655,22000000,8800000,29100000,7200000
1,4,0,0,5100000,19400000,8,755,2200000,300000,14900000,5300000
1,2,1,0,6600000,25800000,18,598,3800000,3100000,16400000,5900000
1,2,1,0,4400000,9800000,18,712,5400000,200000,8800000,6400000
1,1,0,0,6200000,23100000,16,838,9100000,1400000,23500000,7000000
1,4,1,1,900000,2900000,6,560,1500000,900000,3100000,900000
1,3,0,0,7700000,26400000,12,759,3400000,2900000,21900000,10800000
1,4,0,0,4300000,16500000,4,539,10600000,6100000,9300000,2100000
1,2,0,1,8200000,27800000,16,827,11500000,8700000,26000000,10700000
1,0,0,0,3500000,11900000,12,686,4400000,4800000,10100000,2500000
1,5,1,0,700000,1900000,4,784,500000,1000000,2100000,600000
1,1,1,1,2100000,7300000,16,826,1600000,3500000,7700000,1400000
1,1,1,0,3700000,13600000,16,608,400000,2200000,13400000,2800000
1,3,0,1,4500000,13100000,12,570,10500000,2000000,10100000,5800000
1,3,1,0,200000,800000,18,752,200000,200000,300000,200000
1,5,0,1,5600000,20500000,8,873,5500000,9500000,19400000,7800000
1,5,1,0,5400000,18600000,2,538,7700000,2700000,18800000,4000000
1,4,0,0,300000,1000000,10,819,700000,300000,900000,200000
1,1,1,1,7500000,29800000,18,770,1400000,5200000,28000000,8700000
1,4,1,1,3100000,8100000,12,730,6300000,4500000,9000000,4500000
1,1,1,1,7600000,19300000,20,835,5800000,2300000,22000000,8200000
1,3,0,1,500000,1700000,2,811,500000,500000,1400000,200000
1,2,0,0,2700000,5900000,14,662,3200000,1600000,7300000,3800000
1,2,0,1,3500000,13300000,4,420,6400000,1700000,8000000,2300000
1,5,0,0,3700000,11700000,4,413,8400000,5500000,12000000,2700000
1,4,0,1,5200000,12200000,2,602,10300000,800000,20500000,7700000
1,3,1,0,2900000,11500000,16,843,2300000,2600000,10700000,4300000
1,1,1,0,2700000,6800000,20,713,500000,3300000,6100000,1900000
1,3,1,0,5000000,16200000,8,591,1900000,3400000,14000000,5000000
1,2,0,1,2700000,9400000,14,701,400000,3400000,9900000,1900000
1,4,0,1,2800000,10000000,12,655,4900000,3600000,8500000,3300000
1,3,0,1,7300000,20000000,18,720,15500000,9900000,23000000,9800000
1,0,1,1,5900000,15100000,10,794,6000000,4300000,14900000,5400000
1,3,1,1,1900000,7100000,6,583,400000,2800000,6500000,2000000
1,0,0,1,7600000,17800000,14,570,15200000,12100000,21500000,9900000
1,1,1,0,9100000,30100000,14,890,17800000,12400000,32500000,7500000
1,2,0,0,3700000,10900000,12,788,1700000,700000,12200000,2600000
1,0,0,0,9500000,35300000,6,605,10000000,12700000,31100000,7000000
1,5,1,0,6400000,21500000,16,728,300000,5200000,17400000,9600000
1,1,1,0,9500000,23000000,10,627,28500000,11500000,21700000,9100000
1,2,0,1,7400000,14900000,20,627,15900000,10100000,19000000,10300000
1,4,0,1,1500000,3200000,10,858,1500000,0,4700000,1700000
1,3,1,1,8800000,30200000,8,607,13600000,12700000,21500000,5900000
1,5,0,1,4900000,14300000,4,663,8500000,6100000,19600000,5500000
1,2,0,1,2300000,9100000,20,610,3700000,600000,7800000,3400000
1,2,0,1,3900000,9300000,8,591,10900000,2700000,9600000,3300000
1,4,1,1,1700000,6500000,20,636,1700000,900000,6200000,2300000
1,5,0,1,3500000,11800000,4,642,2300000,2900000,11900000,3600000
1,5,0,1,1500000,5500000,4,414,800000,1400000,2900000,1200000
1,3,0,1,8800000,26200000,20,865,19300000,9800000,27700000,12500000
1,0,1,1,3500000,10800000,14,838,4700000,6800000,13900000,1700000
1,5,0,0,5500000,21200000,4,582,12100000,8300000,17100000,3100000
1,5,1,0,2100000,5500000,20,705,5400000,1400000,4600000,1200000
1,5,1,1,5800000,13000000,8,851,6700000,8700000,17700000,4100000
1,5,1,0,6700000,17200000,18,613,9700000,6800000,24600000,7100000
1,5,0,1,9700000,25900000,2,754,9000000,10000000,28500000,6700000
1,3,1,1,9000000,32900000,6,657,9900000,600000,29200000,12000000
1,5,0,0,6500000,23300000,12,790,600000,9700000,15500000,9500000
1,2,0,1,9900000,33200000,4,465,26300000,17000000,24400000,5000000
1,4,1,1,700000,1800000,20,626,500000,600000,1400000,300000
1,3,0,0,4200000,11400000,10,654,8800000,400000,16200000,5700000
1,2,1,1,7100000,18800000,12,838,1100000,5200000,16600000,4900000
1,0,1,1,9800000,23200000,10,573,23900000,3300000,23600000,14600000
1,0,1,1,9800000,38700000,2,611,6600000,10400000,33000000,6000000
1,0,0,0,5100000,13400000,16,649,6800000,1600000,15700000,3900000
1,0,0,1,3300000,7700000,12,775,8200000,2100000,7400000,4200000
1,0,1,1,3900000,12800000,18,587,4500000,5300000,12600000,5000000
1,2,1,0,3200000,10400000,10,556,8200000,5600000,11500000,4500000
1,2,0,0,9600000,31200000,12,578,9900000,2200000,26500000,13500000
1,2,0,1,8700000,18900000,2,554,3900000,1900000,18000000,11500000
1,2,0,1,1900000,6800000,6,892,2600000,2200000,6400000,900000
1,0,0,0,6200000,12900000,10,695,1900000,3700000,22200000,4200000
1,0,0,0,5900000,20300000,4,806,300000,3700000,16400000,4800000
1,4,0,1,3200000,12800000,8,638,4300000,2600000,8000000,3800000
1,1,0,1,1300000,5000000,4,610,3400000,800000,4500000,900000
1,2,0,1,1300000,3200000,4,810,3800000,2100000,4300000,800000
1,1,1,0,8700000,33200000,4,866,19600000,15900000,23700000,10500000
1,3,0,0,6300000,23800000,10,760,12700000,1300000,18400000,8800000
1,3,1,0,4300000,11200000,6,556,11000000,4300000,14500000,5100000
1,3,0,1,6400000,23500000,12,684,17200000,10300000,25300000,7400000
1,5,0,1,7700000,25800000,18,578,5000000,7700000,27200000,10600000
1,2,0,0,6900000,23900000,12,814,13000000,1900000,26600000,6000000
1,4,0,0,3900000,9000000,2,674,8700000,5700000,14000000,3100000
1,0,1,1,2000000,4900000,14,570,3800000,300000,6600000,1300000
1,1,0,0,500000,1700000,2,680,700000,800000,1400000,700000
1,0,1,0,3500000,8800000,12,803,5400000,300000,8400000,3400000
1,3,0,1,4900000,19000000,4,575,14100000,9100000,16500000,4600000
1,1,0,0,1000000,3600000,4,546,2500000,0,2600000,500000
1,1,1,0,4100000,9400000,6,713,0,1000000,11100000,3100000
1,4,0,1,1600000,3800000,2,896,1200000,400000,4800000,2000000
1,3,1,1,2400000,9200000,14,626,300000,3600000,8500000,2000000
1,0,1,0,2200000,6400000,4,854,900000,1600000,6500000,1300000
1,4,1,0,3200000,8400000,18,802,400000,0,9100000,4700000
1,5,1,1,2000000,6300000,4,366,5300000,2200000,5400000,2800000
1,1,1,1,7600000,25400000,10,595,7900000,400000,24900000,11000000
1,5,0,0,7900000,29900000,6,568,5800000,13900000,15900000,8700000
1,1,1,0,1600000,4000000,10,615,2200000,2700000,5500000,1400000
1,1,1,1,6400000,17900000,6,575,6600000,7600000,23100000,5300000
1,4,1,0,1600000,5500000,10,577,400000,1200000,4100000,1400000
1,5,1,0,7100000,14500000,14,664,5300000,12900000,15700000,9200000
1,0,0,1,2500000,9900000,6,623,6000000,1800000,6200000,1800000
1,5,1,0,3200000,8700000,16,558,2600000,2500000,9100000,1800000
1,4,1,0,1700000,4300000,18,580,1500000,2400000,6600000,1700000
1,4,1,0,6300000,17600000,6,612,16000000,3300000,23500000,3200000
1,4,1,1,700000,2400000,14,705,0,100000,2000000,700000
1,1,0,1,8900000,32000000,16,711,4300000,1200000,22100000,5200000
1,3,1,0,300000,700000,20,735,900000,200000,900000,400000
1,1,0,0,2200000,5200000,14,682,2600000,600000,6100000,1800000
1,0,1,1,7900000,23500000,20,750,16800000,15300000,21200000,4000000
1,3,0,1,5800000,18200000,16,835,1000000,6100000,14600000,7900000
1,2,1,0,4800000,18900000,4,866,10200000,6000000,13900000,5900000
1,3,0,0,7600000,26600000,4,689,5300000,600000,24300000,8600000
1,0,0,0,5900000,17600000,16,645,13000000,3100000,23400000,8600000
1,1,1,1,4300000,10100000,2,797,4400000,4500000,16300000,4700000
1,5,1,0,6100000,17800000,6,849,2900000,10900000,16100000,7800000
1,4,1,0,6300000,15000000,18,750,800000,6500000,15400000,7700000
1,2,0,1,3000000,7400000,10,712,5100000,1000000,11600000,3800000
1,4,0,1,4700000,13700000,14,600,12100000,8400000,17700000,5000000
1,0,1,0,9700000,30400000,4,300,17100000,16600000,38100000,9200000
1,4,0,1,7600000,20000000,18,691,5000000,8700000,23400000,11200000
1,3,0,1,3100000,11400000,16,562,3600000,3600000,7200000,3100000
1,1,0,1,200000,600000,2,511,500000,100000,800000,200000
1,3,0,1,3700000,13800000,10,621,4000000,800000,11900000,5300000
1,4,1,0,3900000,11000000,2,786,7900000,1600000,10700000,2100000
1,3,1,1,5800000,16700000,18,633,8100000,8400000,14700000,3700000
1,4,1,1,3800000,14000000,6,711,9500000,7300000,14500000,3100000
1,1,0,1,6800000,13700000,10,879,500000,2600000,22000000,6800000
1,1,1,1,5300000,11500000,14,848,1300000,3600000,14700000,5700000
1,2,1,0,6600000,23200000,16,555,9900000,6500000,23300000,3300000
1,2,1,0,6600000,13100000,20,885,10900000,4300000,20600000,6200000
1,0,0,0,7600000,25200000,6,888,12700000,10900000,24500000,7500000
1,4,0,0,1100000,2500000,4,603,1900000,1400000,3900000,500000
1,1,0,0,2300000,8200000,8,784,2000000,0,7600000,1100000
1,1,1,1,3300000,11700000,4,682,3500000,5500000,12300000,1600000
1,4,0,1,9300000,36700000,20,808,16500000,14700000,26500000,7100000
1,2,0,0,5400000,13800000,20,574,900000,9200000,10900000,3700000
1,0,0,1,9200000,34900000,4,702,16900000,16000000,24100000,9800000
1,1,1,1,7500000,19900000,10,669,1800000,8800000,18100000,7300000
1,3,0,0,5500000,16200000,18,778,4700000,10700000,15300000,6100000
1,2,0,1,2100000,4500000,2,787,4800000,2800000,6000000,2100000
1,0,1,0,3700000,12300000,16,831,8000000,2200000,11200000,2400000
1,0,1,0,8800000,32900000,18,576,1300000,8700000,32600000,5600000
1,5,0,0,5800000,22800000,12,600,16000000,1100000,20700000,5700000
1,4,1,0,7900000,30600000,2,569,7600000,3400000,20100000,7400000
1,1,0,1,3100000,6300000,20,867,1900000,6100000,6600000,4000000
1,2,0,1,9800000,32700000,2,304,4700000,19000000,24500000,8600000
1,0,1,0,2000000,6200000,14,613,100000,1800000,5400000,1300000
1,2,0,1,600000,1100000,8,885,700000,0,1200000,300000
1,4,0,1,3600000,9500000,2,841,4900000,4400000,13500000,2100000
1,2,0,0,7500000,29100000,20,815,12400000,9500000,25300000,9100000
1,5,1,1,200000,400000,18,822,200000,300000,600000,300000
1,4,0,0,9900000,29100000,18,772,24100000,19400000,26800000,11700000
1,5,1,1,6100000,22500000,6,776,17600000,9900000,13800000,4800000
1,3,0,1,8700000,29300000,4,312,9000000,2800000,30000000,4900000
1,2,1,1,5500000,12400000,14,842,-100000,6800000,15800000,5800000
1,3,1,1,1800000,5100000,8,790,100000,0,3700000,2000000
1,2,1,0,8000000,31900000,16,806,19900000,1800000,23200000,5400000
1,5,1,1,3700000,12000000,12,605,4900000,1800000,13200000,3100000
1,2,1,1,1600000,4700000,12,582,1500000,1300000,5200000,1000000
1,5,1,0,1300000,2700000,6,607,800000,1500000,4700000,1600000
1,5,1,1,2400000,8200000,10,709,2100000,3700000,8800000,2800000
1,4,1,1,4100000,11600000,14,854,500000,6900000,12700000,5700000
1,2,0,1,7300000,15200000,20,776,14700000,9600000,26400000,4100000
1,1,1,1,8000000,24600000,12,649,10800000,1600000,21800000,9200000
1,3,0,0,7900000,28000000,4,394,22800000,13200000,18200000,3900000
1,3,0,0,6200000,13200000,14,707,17200000,8900000,23100000,4200000
1,0,1,1,5800000,14100000,16,570,8200000,4200000,16400000,3700000
1,0,0,1,800000,2400000,16,825,700000,0,3100000,1100000
1,2,1,1,4100000,13500000,4,846,8900000,7800000,11400000,2400000
1,3,1,1,4600000,10900000,12,856,13500000,5100000,9400000,3300000
1,2,0,1,3800000,14500000,16,567,2400000,2600000,10500000,3000000
1,4,1,0,4700000,17000000,4,364,2900000,4600000,18800000,6200000
1,5,0,0,6000000,24000000,20,639,300000,7300000,15100000,6600000
1,2,1,1,5500000,21700000,2,309,11800000,1000000,21600000,7600000
1,5,0,0,9900000,33600000,20,580,7000000,10800000,37400000,14700000
1,1,1,1,6200000,16200000,4,888,-100000,12000000,24300000,4000000
1,4,0,1,400000,1100000,6,644,1000000,300000,1600000,400000
1,1,0,1,7800000,22200000,10,763,11200000,1400000,27000000,4900000
1,0,1,1,2900000,10800000,20,694,6400000,200000,10600000,2100000
1,3,0,0,500000,1200000,6,757,1300000,100000,1200000,600000
1,5,0,0,9000000,35200000,2,437,18400000,17800000,18300000,10400000
1,5,0,1,8000000,22500000,20,784,7600000,7300000,26000000,10800000
1,4,1,1,9200000,25400000,14,765,21200000,6600000,25100000,5600000
1,4,0,0,9800000,32200000,18,593,9500000,400000,34000000,14300000
1,3,0,0,8100000,30400000,12,606,900000,1100000,31900000,11600000
1,1,1,0,6300000,22000000,20,646,9500000,7900000,13500000,5500000
1,3,0,1,7200000,21600000,2,626,10600000,1600000,26900000,3700000
1,5,1,0,2700000,7600000,8,746,900000,2200000,7200000,3400000
1,0,0,0,5000000,16300000,12,737,2600000,3400000,11800000,4400000
1,2,0,0,4300000,11800000,20,701,11600000,4600000,14200000,3300000
1,5,0,0,2500000,8800000,10,769,3700000,1600000,8200000,2700000
1,5,0,1,4400000,12500000,6,740,8200000,2300000,9900000,5400000
1,5,0,0,5700000,11600000,4,892,10200000,6100000,19800000,7400000
1,5,1,0,4600000,14400000,6,785,6500000,6300000,14700000,6200000
1,2,1,1,8000000,28400000,10,607,11400000,3800000,29000000,11600000
1,0,0,0,8500000,17200000,12,624,6500000,8400000,18600000,5100000
1,4,1,0,4600000,16600000,16,805,4800000,8000000,11500000,2800000
1,2,1,0,4600000,16100000,18,709,7100000,9000000,13800000,5400000
1,1,1,1,7800000,25100000,18,766,6900000,7200000,16600000,10200000
1,3,0,1,1000000,2500000,18,763,400000,1100000,2100000,1400000
1,5,0,0,900000,3100000,20,834,1000000,900000,2100000,1300000
1,4,0,0,3200000,10600000,16,693,7800000,4900000,10400000,1800000
1,2,1,1,300000,800000,10,752,600000,300000,1000000,400000
1,2,0,1,200000,600000,8,552,400000,200000,700000,200000
1,3,0,1,6000000,16000000,12,606,2600000,11600000,19300000,7800000
1,2,0,0,5600000,13700000,2,558,7500000,9300000,12100000,6700000
1,4,0,1,6200000,18300000,4,900,16900000,3400000,15300000,6400000
1,4,0,1,9800000,23800000,8,634,12800000,9300000,37600000,6100000
1,3,0,1,8300000,20900000,4,615,4400000,200000,19000000,9600000
1,4,1,1,6900000,16300000,8,606,5800000,900000,23700000,3600000
1,4,0,0,7500000,21900000,2,585,6800000,12200000,27500000,8100000
1,1,0,1,2300000,6400000,8,578,3600000,1800000,7000000,3000000
1,1,1,0,7400000,15500000,2,693,3000000,12800000,21800000,9300000
1,4,1,0,4800000,14300000,6,795,5900000,0,11100000,2600000
1,1,1,0,2600000,9900000,6,594,2900000,4300000,6700000,2500000
1,3,0,1,2700000,10600000,8,840,500000,3000000,9000000,1900000
1,0,1,0,4700000,18500000,4,516,1000000,8400000,10400000,6100000
1,2,0,0,7100000,26600000,6,727,16500000,9800000,21100000,7900000
1,2,1,0,9500000,31500000,12,650,17600000,16600000,22200000,11400000
1,0,0,1,9300000,22200000,14,701,600000,10100000,35900000,5700000
1,2,1,0,5600000,17200000,16,586,13700000,2100000,14300000,4300000
1,4,0,0,6000000,18000000,18,882,6700000,2500000,12200000,7500000
1,5,0,1,4200000,11200000,2,758,5300000,6500000,9600000,3800000
1,3,1,1,800000,1500000,2,589,1500000,1100000,1800000,400000
1,1,1,0,500000,1300000,6,670,1000000,500000,1400000,700000
1,0,0,0,4000000,12500000,18,868,11000000,800000,14400000,2300000
1,2,0,0,2900000,7300000,2,776,8300000,3000000,8500000,3400000
1,5,1,1,2300000,9100000,16,644,4000000,2600000,6600000,3100000
1,0,1,1,1800000,6000000,12,658,2900000,2300000,4500000,2400000
1,1,1,1,8700000,33900000,10,766,16300000,700000,19500000,9000000
1,3,0,0,7800000,21100000,12,717,1200000,10700000,19900000,6200000
1,4,0,0,2400000,7300000,4,540,2500000,300000,7800000,2200000
1,1,1,0,1800000,5900000,16,804,800000,2500000,5000000,1000000
1,0,0,0,500000,1800000,2,651,700000,0,1700000,200000
1,4,0,0,1600000,6200000,18,554,3200000,800000,5500000,1100000
1,5,1,0,3700000,14000000,2,469,3800000,600000,8000000,2800000
1,4,0,0,500000,1300000,6,809,200000,300000,900000,500000
1,5,0,1,5300000,13700000,18,708,7600000,900000,19200000,5900000
1,0,1,0,300000,700000,16,779,200000,0,1000000,400000
1,0,1,1,5000000,19900000,6,748,8300000,8500000,11300000,3000000
1,0,0,1,5500000,15300000,4,859,4600000,9500000,21400000,2900000
1,0,1,0,1500000,5600000,18,604,2000000,2400000,4400000,1800000
1,4,1,1,6200000,16200000,20,734,8800000,4000000,14600000,4400000
1,0,1,1,3800000,8100000,20,831,6500000,1700000,7700000,2000000
1,2,1,1,5000000,15900000,16,699,8800000,5900000,18100000,7200000
1,4,0,0,1000000,3800000,2,611,1700000,1800000,2500000,600000
1,2,1,0,1700000,3700000,20,558,4100000,1400000,5000000,2500000
